"category"	"over_represented_pvalue"	"under_represented_pvalue"	"numDEInCat"	"numInCat"	"term"	"ontology"
"GO:1990771"	1.00000000001509	0.870739296818765	0	1	"clathrin-dependent extracellular exosome endocytosis"	"BP"
"GO:1990772"	1.00000000001509	0.870739296818765	0	1	"substance P secretion"	"BP"
"GO:1990775"	1.00000000001509	0.870739296818765	0	1	"endothelin secretion"	"BP"
"GO:1990784"	1.00000000001509	0.870739296818765	0	1	"response to dsDNA"	"BP"
"GO:1990785"	1.00000000001509	0.870739296818765	0	1	"response to water-immersion restraint stress"	"BP"
"GO:1990786"	1.00000000001509	0.870739296818765	0	1	"cellular response to dsDNA"	"BP"
"GO:1990793"	1.00000000001509	0.870739296818765	0	1	"substance P secretion, neurotransmission"	"BP"
"GO:1990823"	1.00000000001509	0.870739296818765	0	1	"response to leukemia inhibitory factor"	"BP"
"GO:1990830"	1.00000000001509	0.870739296818765	0	1	"cellular response to leukemia inhibitory factor"	"BP"
"GO:1990868"	1.00000000001509	0.870739296818765	0	1	"response to chemokine"	"BP"
"GO:1990869"	1.00000000001509	0.870739296818765	0	1	"cellular response to chemokine"	"BP"
"GO:1990882"	1.00000000001509	0.870739296818765	0	1	"rRNA acetylation"	"BP"
"GO:1990883"	1.00000000001509	0.870739296818765	0	1	"rRNA cytidine N-acetyltransferase activity"	"MF"
"GO:1990884"	1.00000000001509	0.870739296818765	0	1	"RNA acetylation"	"BP"
"GO:1990889"	1.00000000001509	0.870739296818765	0	1	"H4K20me3 modified histone binding"	"MF"
"GO:1990922"	1.00000000001509	0.870739296818765	0	1	"hepatic stellate cell proliferation"	"BP"
"GO:1990931"	1.00000000001509	0.870739296818765	0	1	"RNA N6-methyladenosine dioxygenase activity"	"MF"
"GO:1990936"	1.00000000001509	0.870739296818765	0	1	"vascular smooth muscle cell dedifferentiation"	"BP"
"GO:1990938"	1.00000000001509	0.870739296818765	0	1	"peptidyl-aspartic acid autophosphorylation"	"BP"
"GO:1990953"	1.00000000001509	0.870739296818765	0	1	"intramanchette transport"	"BP"
"GO:1990961"	1.00000000001509	0.870739296818765	0	1	"drug transmembrane export"	"BP"
"GO:1990968"	1.00000000001509	0.870739296818765	0	1	"modulation by host of RNA binding by virus"	"BP"
"GO:1990969"	1.00000000001509	0.870739296818765	0	1	"modulation by host of viral RNA-binding transcription factor activity"	"BP"
"GO:2000003"	1.00000000001509	0.870739296818765	0	1	"positive regulation of DNA damage checkpoint"	"BP"
"GO:2000040"	1.00000000001509	0.870739296818765	0	1	"regulation of planar cell polarity pathway involved in axis elongation"	"BP"
"GO:2000041"	1.00000000001509	0.870739296818765	0	1	"negative regulation of planar cell polarity pathway involved in axis elongation"	"BP"
"GO:2000043"	1.00000000001509	0.870739296818765	0	1	"regulation of cardiac cell fate specification"	"BP"
"GO:2000055"	1.00000000001509	0.870739296818765	0	1	"positive regulation of Wnt signaling pathway involved in dorsal/ventral axis specification"	"BP"
"GO:2000061"	1.00000000001509	0.870739296818765	0	1	"regulation of ureter smooth muscle cell differentiation"	"BP"
"GO:2000062"	1.00000000001509	0.870739296818765	0	1	"negative regulation of ureter smooth muscle cell differentiation"	"BP"
"GO:2000063"	1.00000000001509	0.870739296818765	0	1	"positive regulation of ureter smooth muscle cell differentiation"	"BP"
"GO:2000077"	1.00000000001509	0.870739296818765	0	1	"negative regulation of type B pancreatic cell development"	"BP"
"GO:2000079"	1.00000000001509	0.870739296818765	0	1	"regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation"	"BP"
"GO:2000080"	1.00000000001509	0.870739296818765	0	1	"negative regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation"	"BP"
"GO:2000148"	1.00000000001509	0.870739296818765	0	1	"regulation of planar cell polarity pathway involved in ventricular septum morphogenesis"	"BP"
"GO:2000149"	1.00000000001509	0.870739296818765	0	1	"negative regulation of planar cell polarity pathway involved in ventricular septum morphogenesis"	"BP"
"GO:2000150"	1.00000000001509	0.870739296818765	0	1	"regulation of planar cell polarity pathway involved in cardiac muscle tissue morphogenesis"	"BP"
"GO:2000151"	1.00000000001509	0.870739296818765	0	1	"negative regulation of planar cell polarity pathway involved in cardiac muscle tissue morphogenesis"	"BP"
"GO:2000159"	1.00000000001509	0.870739296818765	0	1	"regulation of planar cell polarity pathway involved in heart morphogenesis"	"BP"
"GO:2000160"	1.00000000001509	0.870739296818765	0	1	"negative regulation of planar cell polarity pathway involved in heart morphogenesis"	"BP"
"GO:2000161"	1.00000000001509	0.870739296818765	0	1	"regulation of planar cell polarity pathway involved in cardiac right atrium morphogenesis"	"BP"
"GO:2000162"	1.00000000001509	0.870739296818765	0	1	"negative regulation of planar cell polarity pathway involved in cardiac right atrium morphogenesis"	"BP"
"GO:2000163"	1.00000000001509	0.870739296818765	0	1	"regulation of planar cell polarity pathway involved in outflow tract morphogenesis"	"BP"
"GO:2000164"	1.00000000001509	0.870739296818765	0	1	"negative regulation of planar cell polarity pathway involved in outflow tract morphogenesis"	"BP"
"GO:2000165"	1.00000000001509	0.870739296818765	0	1	"regulation of planar cell polarity pathway involved in pericardium morphogenesis"	"BP"
"GO:2000166"	1.00000000001509	0.870739296818765	0	1	"negative regulation of planar cell polarity pathway involved in pericardium morphogenesis"	"BP"
"GO:2000167"	1.00000000001509	0.870739296818765	0	1	"regulation of planar cell polarity pathway involved in neural tube closure"	"BP"
"GO:2000168"	1.00000000001509	0.870739296818765	0	1	"negative regulation of planar cell polarity pathway involved in neural tube closure"	"BP"
"GO:2000174"	1.00000000001509	0.870739296818765	0	1	"regulation of pro-T cell differentiation"	"BP"
"GO:2000176"	1.00000000001509	0.870739296818765	0	1	"positive regulation of pro-T cell differentiation"	"BP"
"GO:2000184"	1.00000000001509	0.870739296818765	0	1	"positive regulation of progesterone biosynthetic process"	"BP"
"GO:2000199"	1.00000000001509	0.870739296818765	0	1	"positive regulation of ribonucleoprotein complex localization"	"BP"
"GO:2000200"	1.00000000001509	0.870739296818765	0	1	"regulation of ribosomal subunit export from nucleus"	"BP"
"GO:2000202"	1.00000000001509	0.870739296818765	0	1	"positive regulation of ribosomal subunit export from nucleus"	"BP"
"GO:2000206"	1.00000000001509	0.870739296818765	0	1	"regulation of ribosomal small subunit export from nucleus"	"BP"
"GO:2000208"	1.00000000001509	0.870739296818765	0	1	"positive regulation of ribosomal small subunit export from nucleus"	"BP"
"GO:2000283"	1.00000000001509	0.870739296818765	0	1	"negative regulation of cellular amino acid biosynthetic process"	"BP"
"GO:2000287"	1.00000000001509	0.870739296818765	0	1	"positive regulation of myotome development"	"BP"
"GO:2000290"	1.00000000001509	0.870739296818765	0	1	"regulation of myotome development"	"BP"
"GO:2000292"	1.00000000001509	0.870739296818765	0	1	"regulation of defecation"	"BP"
"GO:2000293"	1.00000000001509	0.870739296818765	0	1	"negative regulation of defecation"	"BP"
"GO:2000302"	1.00000000001509	0.870739296818765	0	1	"positive regulation of synaptic vesicle exocytosis"	"BP"
"GO:2000321"	1.00000000001509	0.870739296818765	0	1	"positive regulation of T-helper 17 cell differentiation"	"BP"
"GO:2000328"	1.00000000001509	0.870739296818765	0	1	"regulation of T-helper 17 cell lineage commitment"	"BP"
"GO:2000329"	1.00000000001509	0.870739296818765	0	1	"negative regulation of T-helper 17 cell lineage commitment"	"BP"
"GO:2000344"	1.00000000001509	0.870739296818765	0	1	"positive regulation of acrosome reaction"	"BP"
"GO:2000356"	1.00000000001509	0.870739296818765	0	1	"regulation of kidney smooth muscle cell differentiation"	"BP"
"GO:2000357"	1.00000000001509	0.870739296818765	0	1	"negative regulation of kidney smooth muscle cell differentiation"	"BP"
"GO:2000358"	1.00000000001509	0.870739296818765	0	1	"positive regulation of kidney smooth muscle cell differentiation"	"BP"
"GO:2000359"	1.00000000001509	0.870739296818765	0	1	"regulation of binding of sperm to zona pellucida"	"BP"
"GO:2000360"	1.00000000001509	0.870739296818765	0	1	"negative regulation of binding of sperm to zona pellucida"	"BP"
"GO:2000361"	1.00000000001509	0.870739296818765	0	1	"regulation of prostaglandin-E synthase activity"	"BP"
"GO:2000363"	1.00000000001509	0.870739296818765	0	1	"positive regulation of prostaglandin-E synthase activity"	"BP"
"GO:2000364"	1.00000000001509	0.870739296818765	0	1	"regulation of STAT protein import into nucleus"	"BP"
"GO:2000366"	1.00000000001509	0.870739296818765	0	1	"positive regulation of STAT protein import into nucleus"	"BP"
"GO:2000386"	1.00000000001509	0.870739296818765	0	1	"positive regulation of ovarian follicle development"	"BP"
"GO:2000387"	1.00000000001509	0.870739296818765	0	1	"regulation of antral ovarian follicle growth"	"BP"
"GO:2000388"	1.00000000001509	0.870739296818765	0	1	"positive regulation of antral ovarian follicle growth"	"BP"
"GO:2000419"	1.00000000001509	0.870739296818765	0	1	"regulation of eosinophil extravasation"	"BP"
"GO:2000420"	1.00000000001509	0.870739296818765	0	1	"negative regulation of eosinophil extravasation"	"BP"
"GO:2000438"	1.00000000001509	0.870739296818765	0	1	"negative regulation of monocyte extravasation"	"BP"
"GO:2000446"	1.00000000001509	0.870739296818765	0	1	"regulation of macrophage migration inhibitory factor signaling pathway"	"BP"
"GO:2000466"	1.00000000001509	0.870739296818765	0	1	"negative regulation of glycogen (starch) synthase activity"	"BP"
"GO:2000485"	1.00000000001509	0.870739296818765	0	1	"regulation of glutamine transport"	"BP"
"GO:2000487"	1.00000000001509	0.870739296818765	0	1	"positive regulation of glutamine transport"	"BP"
"GO:2000492"	1.00000000001509	0.870739296818765	0	1	"regulation of interleukin-18-mediated signaling pathway"	"BP"
"GO:2000494"	1.00000000001509	0.870739296818765	0	1	"positive regulation of interleukin-18-mediated signaling pathway"	"BP"
"GO:2000506"	1.00000000001509	0.870739296818765	0	1	"negative regulation of energy homeostasis"	"BP"
"GO:2000536"	1.00000000001509	0.870739296818765	0	1	"negative regulation of entry of bacterium into host cell"	"BP"
"GO:2000539"	1.00000000001509	0.870739296818765	0	1	"regulation of protein geranylgeranylation"	"BP"
"GO:2000541"	1.00000000001509	0.870739296818765	0	1	"positive regulation of protein geranylgeranylation"	"BP"
"GO:2000559"	1.00000000001509	0.870739296818765	0	1	"regulation of CD24 biosynthetic process"	"BP"
"GO:2000560"	1.00000000001509	0.870739296818765	0	1	"positive regulation of CD24 biosynthetic process"	"BP"
"GO:2000567"	1.00000000001509	0.870739296818765	0	1	"regulation of memory T cell activation"	"BP"
"GO:2000568"	1.00000000001509	0.870739296818765	0	1	"positive regulation of memory T cell activation"	"BP"
"GO:2000569"	1.00000000001509	0.870739296818765	0	1	"regulation of T-helper 2 cell activation"	"BP"
"GO:2000570"	1.00000000001509	0.870739296818765	0	1	"positive regulation of T-helper 2 cell activation"	"BP"
"GO:2000576"	1.00000000001509	0.870739296818765	0	1	"positive regulation of microtubule motor activity"	"BP"
"GO:2000583"	1.00000000001509	0.870739296818765	0	1	"regulation of platelet-derived growth factor receptor-alpha signaling pathway"	"BP"
"GO:2000584"	1.00000000001509	0.870739296818765	0	1	"negative regulation of platelet-derived growth factor receptor-alpha signaling pathway"	"BP"
"GO:2000592"	1.00000000001509	0.870739296818765	0	1	"regulation of metanephric DCT cell differentiation"	"BP"
"GO:2000594"	1.00000000001509	0.870739296818765	0	1	"positive regulation of metanephric DCT cell differentiation"	"BP"
"GO:2000614"	1.00000000001509	0.870739296818765	0	1	"positive regulation of thyroid-stimulating hormone secretion"	"BP"
"GO:2000616"	1.00000000001509	0.870739296818765	0	1	"negative regulation of histone H3-K9 acetylation"	"BP"
"GO:2000629"	1.00000000001509	0.870739296818765	0	1	"negative regulation of miRNA metabolic process"	"BP"
"GO:2000634"	1.00000000001509	0.870739296818765	0	1	"regulation of primary miRNA processing"	"BP"
"GO:2000635"	1.00000000001509	0.870739296818765	0	1	"negative regulation of primary miRNA processing"	"BP"
"GO:2000654"	1.00000000001509	0.870739296818765	0	1	"regulation of cellular response to testosterone stimulus"	"BP"
"GO:2000655"	1.00000000001509	0.870739296818765	0	1	"negative regulation of cellular response to testosterone stimulus"	"BP"
"GO:2000661"	1.00000000001509	0.870739296818765	0	1	"positive regulation of interleukin-1-mediated signaling pathway"	"BP"
"GO:2000690"	1.00000000001509	0.870739296818765	0	1	"regulation of cardiac muscle cell myoblast differentiation"	"BP"
"GO:2000691"	1.00000000001509	0.870739296818765	0	1	"negative regulation of cardiac muscle cell myoblast differentiation"	"BP"
"GO:2000706"	1.00000000001509	0.870739296818765	0	1	"negative regulation of dense core granule biogenesis"	"BP"
"GO:2000709"	1.00000000001509	0.870739296818765	0	1	"regulation of maintenance of meiotic sister chromatid cohesion, centromeric"	"BP"
"GO:2000711"	1.00000000001509	0.870739296818765	0	1	"positive regulation of maintenance of meiotic sister chromatid cohesion, centromeric"	"BP"
"GO:2000729"	1.00000000001509	0.870739296818765	0	1	"positive regulation of mesenchymal cell proliferation involved in ureter development"	"BP"
"GO:2000740"	1.00000000001509	0.870739296818765	0	1	"negative regulation of mesenchymal stem cell differentiation"	"BP"
"GO:2000742"	1.00000000001509	0.870739296818765	0	1	"regulation of anterior head development"	"BP"
"GO:2000744"	1.00000000001509	0.870739296818765	0	1	"positive regulation of anterior head development"	"BP"
"GO:2000751"	1.00000000001509	0.870739296818765	0	1	"histone H3-T3 phosphorylation involved in chromosome passenger complex localization to kinetochore"	"BP"
"GO:2000752"	1.00000000001509	0.870739296818765	0	1	"regulation of glucosylceramide catabolic process"	"BP"
"GO:2000753"	1.00000000001509	0.870739296818765	0	1	"positive regulation of glucosylceramide catabolic process"	"BP"
"GO:2000754"	1.00000000001509	0.870739296818765	0	1	"regulation of sphingomyelin catabolic process"	"BP"
"GO:2000755"	1.00000000001509	0.870739296818765	0	1	"positive regulation of sphingomyelin catabolic process"	"BP"
"GO:2000759"	1.00000000001509	0.870739296818765	0	1	"regulation of N-terminal peptidyl-lysine acetylation"	"BP"
"GO:2000761"	1.00000000001509	0.870739296818765	0	1	"positive regulation of N-terminal peptidyl-lysine acetylation"	"BP"
"GO:2000768"	1.00000000001509	0.870739296818765	0	1	"positive regulation of nephron tubule epithelial cell differentiation"	"BP"
"GO:2000775"	1.00000000001509	0.870739296818765	0	1	"histone H3-S10 phosphorylation involved in chromosome condensation"	"BP"
"GO:2000795"	1.00000000001509	0.870739296818765	0	1	"negative regulation of epithelial cell proliferation involved in lung morphogenesis"	"BP"
"GO:2000797"	1.00000000001509	0.870739296818765	0	1	"regulation of amniotic stem cell differentiation"	"BP"
"GO:2000798"	1.00000000001509	0.870739296818765	0	1	"negative regulation of amniotic stem cell differentiation"	"BP"
"GO:2000804"	1.00000000001509	0.870739296818765	0	1	"regulation of termination of RNA polymerase II transcription, poly(A)-coupled"	"BP"
"GO:2000806"	1.00000000001509	0.870739296818765	0	1	"positive regulation of termination of RNA polymerase II transcription, poly(A)-coupled"	"BP"
"GO:2000827"	1.00000000001509	0.870739296818765	0	1	"mitochondrial RNA surveillance"	"BP"
"GO:2000861"	1.00000000001509	0.870739296818765	0	1	"regulation of estrogen secretion"	"BP"
"GO:2000863"	1.00000000001509	0.870739296818765	0	1	"positive regulation of estrogen secretion"	"BP"
"GO:2000872"	1.00000000001509	0.870739296818765	0	1	"positive regulation of progesterone secretion"	"BP"
"GO:2000979"	1.00000000001509	0.870739296818765	0	1	"positive regulation of forebrain neuron differentiation"	"BP"
"GO:2001015"	1.00000000001509	0.870739296818765	0	1	"negative regulation of skeletal muscle cell differentiation"	"BP"
"GO:2001017"	1.00000000001509	0.870739296818765	0	1	"regulation of retrograde axon cargo transport"	"BP"
"GO:2001019"	1.00000000001509	0.870739296818765	0	1	"positive regulation of retrograde axon cargo transport"	"BP"
"GO:2001031"	1.00000000001509	0.870739296818765	0	1	"positive regulation of cellular glucuronidation"	"BP"
"GO:2001034"	1.00000000001509	0.870739296818765	0	1	"positive regulation of double-strand break repair via nonhomologous end joining"	"BP"
"GO:2001035"	1.00000000001509	0.870739296818765	0	1	"regulation of tongue muscle cell differentiation"	"BP"
