"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0018217",0.999999999990562,0.846840958000153,0,1,"peptidyl-aspartic acid phosphorylation","BP"
"GO:1905122",0.999999999990562,0.846840958000153,0,1,"polyamine import","BP"
"GO:1905123",0.999999999990562,0.846840958000153,0,1,"regulation of glucosylceramidase activity","BP"
"GO:1905146",0.999999999990562,0.846840958000153,0,1,"lysosomal protein catabolic process","BP"
"GO:1905165",0.999999999990562,0.846840958000153,0,1,"regulation of lysosomal protein catabolic process","BP"
"GO:1990938",0.999999999990562,0.846840958000153,0,1,"peptidyl-aspartic acid autophosphorylation","BP"
"GO:0097310",0.999999999990584,0.8434338119511,0,1,"cap2 mRNA methylation","BP"
"GO:0016256",0.999999999990593,0.666425547655638,0,2,"N-glycan processing to lysosome","BP"
"GO:0007065",0.99999999999061,0.820125616471423,0,1,"male meiosis sister chromatid cohesion","BP"
"GO:0061374",0.999999999990612,0.824012556156583,0,1,"mammillothalamic axonal tract development","BP"
"GO:0061378",0.999999999990612,0.824012556156583,0,1,"corpora quadrigemina development","BP"
"GO:0061379",0.999999999990612,0.824012556156583,0,1,"inferior colliculus development","BP"
"GO:0061381",0.999999999990612,0.824012556156583,0,1,"cell migration in diencephalon","BP"
"GO:1903048",0.99999999999063,0.848180773332873,0,1,"regulation of acetylcholine-gated cation channel activity","BP"
"GO:1902605",0.99999999999064,0.822002678087382,0,1,"heterotrimeric G-protein complex assembly","BP"
"GO:2000360",0.999999999990651,0.816313061204562,0,1,"negative regulation of binding of sperm to zona pellucida","BP"
"GO:0005175",0.999999999990667,0.719792985985406,0,1,"CD27 receptor binding","MF"
"GO:0035120",0.999999999990671,0.846058824862284,0,1,"post-embryonic appendage morphogenesis","BP"
"GO:0035127",0.999999999990671,0.846058824862284,0,1,"post-embryonic limb morphogenesis","BP"
"GO:0035128",0.999999999990671,0.846058824862284,0,1,"post-embryonic forelimb morphogenesis","BP"
"GO:0097393",0.999999999990671,0.846058824862284,0,1,"telomeric repeat-containing RNA transcription","BP"
"GO:0097394",0.999999999990671,0.846058824862284,0,1,"telomeric repeat-containing RNA transcription from RNA pol II promoter","BP"
"GO:1901580",0.999999999990671,0.846058824862284,0,1,"regulation of telomeric RNA transcription from RNA pol II promoter","BP"
"GO:1901581",0.999999999990671,0.846058824862284,0,1,"negative regulation of telomeric RNA transcription from RNA pol II promoter","BP"
"GO:1901582",0.999999999990671,0.846058824862284,0,1,"positive regulation of telomeric RNA transcription from RNA pol II promoter","BP"
"GO:0050262",0.999999999990733,0.651503990922277,0,2,"ribosylnicotinamide kinase activity","MF"
"GO:0016899",0.999999999990804,0.833867342259005,0,1,"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor","MF"
"GO:0046577",0.999999999990804,0.833867342259005,0,1,"long-chain-alcohol oxidase activity","MF"
"GO:0008962",0.999999999990804,0.788631167728884,0,1,"phosphatidylglycerophosphatase activity","MF"
"GO:0044379",0.99999999999081,0.845539184450572,0,1,"protein localization to actin cortical patch","BP"
"GO:0071315",0.99999999999081,0.845539184450572,0,1,"cellular response to morphine","BP"
"GO:0071317",0.99999999999081,0.845539184450572,0,1,"cellular response to isoquinoline alkaloid","BP"
"GO:1903119",0.99999999999081,0.845539184450572,0,1,"protein localization to actin cytoskeleton","BP"
"GO:1904370",0.99999999999081,0.845539184450572,0,1,"regulation of protein localization to actin cortical patch","BP"
"GO:1904372",0.99999999999081,0.845539184450572,0,1,"positive regulation of protein localization to actin cortical patch","BP"
"GO:1904776",0.99999999999081,0.845539184450572,0,1,"regulation of protein localization to cell cortex","BP"
"GO:1904778",0.99999999999081,0.845539184450572,0,1,"positive regulation of protein localization to cell cortex","BP"
"GO:0021529",0.999999999990819,0.814629892646188,0,1,"spinal cord oligodendrocyte cell differentiation","BP"
"GO:0021530",0.999999999990819,0.814629892646188,0,1,"spinal cord oligodendrocyte cell fate specification","BP"
"GO:1901164",0.999999999990844,0.652878817704504,0,2,"negative regulation of trophoblast cell migration","BP"
"GO:0009386",0.999999999990852,0.813277602538872,0,1,"translational attenuation","BP"
"GO:0001575",0.999999999990873,0.813467637383606,0,1,"globoside metabolic process","BP"
"GO:0035752",0.999999999990873,0.813467637383606,0,1,"lysosomal lumen pH elevation","BP"
"GO:1990771",0.999999999990873,0.813467637383606,0,1,"clathrin-dependent extracellular exosome endocytosis","BP"
"GO:0004638",0.999999999990875,0.81371927332302,0,1,"phosphoribosylaminoimidazole carboxylase activity","MF"
"GO:0004639",0.999999999990875,0.81371927332302,0,1,"phosphoribosylaminoimidazolesuccinocarboxamide synthase activity","MF"
"GO:0061750",0.999999999990875,0.81371927332302,0,1,"acid sphingomyelin phosphodiesterase activity","MF"
"GO:0061341",0.99999999999089,0.704566237165554,0,2,"non-canonical Wnt signaling pathway involved in heart development","BP"
"GO:0061346",0.99999999999089,0.704566237165554,0,2,"planar cell polarity pathway involved in heart morphogenesis","BP"
"GO:0009013",0.999999999990928,0.812569096410545,0,1,"succinate-semialdehyde dehydrogenase [NAD(P)+] activity","MF"
"GO:0051892",0.999999999990933,0.812817216096607,0,1,"negative regulation of cardioblast differentiation","BP"
"GO:2000690",0.999999999990933,0.812817216096607,0,1,"regulation of cardiac muscle cell myoblast differentiation","BP"
"GO:2000691",0.999999999990933,0.812817216096607,0,1,"negative regulation of cardiac muscle cell myoblast differentiation","BP"
"GO:2000286",0.999999999990969,0.670679217591874,0,2,"receptor internalization involved in canonical Wnt signaling pathway","BP"
"GO:1904226",0.999999999990971,0.812951942213363,0,1,"regulation of glycogen synthase activity, transferring glucose-1-phosphate","BP"
"GO:1904227",0.999999999990971,0.812951942213363,0,1,"negative regulation of glycogen synthase activity, transferring glucose-1-phosphate","BP"
"GO:0016095",0.999999999990978,0.811290050710434,0,1,"polyprenol catabolic process","BP"
"GO:0035602",0.999999999991008,0.847280348990276,0,1,"fibroblast growth factor receptor signaling pathway involved in negative regulation of apoptotic process in bone marrow","BP"
"GO:0035603",0.999999999991008,0.847280348990276,0,1,"fibroblast growth factor receptor signaling pathway involved in hemopoiesis","BP"
"GO:0035604",0.999999999991008,0.847280348990276,0,1,"fibroblast growth factor receptor signaling pathway involved in positive regulation of cell proliferation in bone marrow","BP"
"GO:0060365",0.999999999991008,0.847280348990276,0,1,"coronal suture morphogenesis","BP"
"GO:0060523",0.999999999991008,0.847280348990276,0,1,"prostate epithelial cord elongation","BP"
"GO:0060529",0.999999999991008,0.847280348990276,0,1,"squamous basal epithelial stem cell differentiation involved in prostate gland acinus development","BP"
"GO:0060737",0.999999999991008,0.847280348990276,0,1,"prostate gland morphogenetic growth","BP"
"GO:0035609",0.999999999991011,0.848177878022177,0,1,"C-terminal protein deglutamylation","BP"
"GO:0046963",0.999999999991071,0.809454635282144,0,1,"3'-phosphoadenosine 5'-phosphosulfate transport","BP"
"GO:0007223",0.999999999991079,0.847517877582606,0,1,"Wnt signaling pathway, calcium modulating pathway","BP"
"GO:0030806",0.999999999991086,0.81619321464936,0,1,"negative regulation of cyclic nucleotide catabolic process","BP"
"GO:0030812",0.999999999991086,0.81619321464936,0,1,"negative regulation of nucleotide catabolic process","BP"
"GO:0030821",0.999999999991086,0.81619321464936,0,1,"negative regulation of cAMP catabolic process","BP"
"GO:0033122",0.999999999991086,0.81619321464936,0,1,"negative regulation of purine nucleotide catabolic process","BP"
"GO:0061762",0.999999999991086,0.81619321464936,0,1,"CAMKK-AMPK signaling cascade","BP"
"GO:0099004",0.999999999991086,0.81619321464936,0,1,"calmodulin dependent kinase signaling pathway","BP"
"GO:1905289",0.999999999991086,0.81619321464936,0,1,"regulation of CAMKK-AMPK signaling cascade","BP"
"GO:1905290",0.999999999991086,0.81619321464936,0,1,"negative regulation of CAMKK-AMPK signaling cascade","BP"
"GO:0000080",0.999999999991093,0.843621282145543,0,1,"mitotic G1 phase","BP"
"GO:0051318",0.999999999991093,0.843621282145543,0,1,"G1 phase","BP"
"GO:0052381",0.999999999991104,0.809867016109164,0,1,"tRNA dimethylallyltransferase activity","MF"
"GO:0044501",0.999999999991114,0.819762077763388,0,1,"modulation of signal transduction in other organism","BP"
"GO:0052027",0.999999999991114,0.819762077763388,0,1,"modulation by symbiont of host signal transduction pathway","BP"
"GO:0052250",0.999999999991114,0.819762077763388,0,1,"modulation of signal transduction in other organism involved in symbiotic interaction","BP"
"GO:0085032",0.999999999991114,0.819762077763388,0,1,"modulation by symbiont of host I-kappaB kinase/NF-kappaB cascade","BP"
"GO:0002033",0.999999999991197,0.818401379885947,0,1,"vasodilation by angiotensin involved in regulation of systemic arterial blood pressure","BP"
"GO:0010731",0.999999999991197,0.818401379885947,0,1,"protein glutathionylation","BP"
"GO:0010732",0.999999999991197,0.818401379885947,0,1,"regulation of protein glutathionylation","BP"
"GO:0010734",0.999999999991197,0.818401379885947,0,1,"negative regulation of protein glutathionylation","BP"
"GO:0048696",0.999999999991197,0.818401379885947,0,1,"regulation of collateral sprouting in absence of injury","BP"
"GO:0048698",0.999999999991197,0.818401379885947,0,1,"negative regulation of collateral sprouting in absence of injury","BP"
"GO:1904879",0.999999999991197,0.818401379885947,0,1,"positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","BP"
"GO:1904691",0.999999999991198,0.845906950991409,0,1,"negative regulation of type B pancreatic cell proliferation","BP"
"GO:0051543",0.999999999991202,0.81813334497801,0,1,"regulation of elastin biosynthetic process","BP"
"GO:0051545",0.999999999991202,0.81813334497801,0,1,"negative regulation of elastin biosynthetic process","BP"
"GO:2000466",0.999999999991202,0.81813334497801,0,1,"negative regulation of glycogen (starch) synthase activity","BP"
"GO:2001151",0.999999999991202,0.81813334497801,0,1,"regulation of renal water transport","BP"
"GO:2001153",0.999999999991202,0.81813334497801,0,1,"positive regulation of renal water transport","BP"
"GO:2000721",0.999999999991217,0.717566326606984,0,2,"positive regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation","BP"
"GO:0002370",0.999999999991231,0.81182133364761,0,1,"natural killer cell cytokine production","BP"
"GO:0002727",0.999999999991231,0.81182133364761,0,1,"regulation of natural killer cell cytokine production","BP"
"GO:0002728",0.999999999991231,0.81182133364761,0,1,"negative regulation of natural killer cell cytokine production","BP"
"GO:0008523",0.99999999999124,0.837444244155467,0,1,"sodium-dependent multivitamin transmembrane transporter activity","MF"
"GO:0015878",0.99999999999124,0.837444244155467,0,1,"biotin transport","BP"
"GO:0015887",0.99999999999124,0.837444244155467,0,1,"pantothenate transmembrane transport","BP"
"GO:0038172",0.99999999999124,0.837444244155467,0,1,"interleukin-33-mediated signaling pathway","BP"
"GO:0051414",0.99999999999124,0.837444244155467,0,1,"response to cortisol","BP"
"GO:0071387",0.99999999999124,0.837444244155467,0,1,"cellular response to cortisol stimulus","BP"
"GO:0000334",0.999999999991253,0.803258544584015,0,1,"3-hydroxyanthranilate 3,4-dioxygenase activity","MF"
"GO:0034354",0.999999999991253,0.803258544584015,0,1,"'de novo' NAD biosynthetic process from tryptophan","BP"
"GO:2000156",0.999999999991306,0.669023907394938,0,2,"regulation of retrograde vesicle-mediated transport, Golgi to ER","BP"
"GO:0032514",0.99999999999133,0.848180773344516,0,1,"positive regulation of protein phosphatase type 2B activity","BP"
"GO:0046041",0.999999999991333,0.655979288383049,0,2,"ITP metabolic process","BP"
"GO:0060750",0.999999999991336,0.848180773344509,0,1,"epithelial cell proliferation involved in mammary gland duct elongation","BP"
"GO:0000415",0.999999999991342,0.848180773344503,0,1,"negative regulation of histone H3-K36 methylation","BP"
"GO:0015820",0.999999999991342,0.848180773344503,0,1,"leucine transport","BP"
"GO:0065001",0.999999999991342,0.848180773344503,0,1,"specification of axis polarity","BP"
"GO:0009007",0.999999999991379,0.812687392663739,0,1,"site-specific DNA-methyltransferase (adenine-specific) activity","MF"
"GO:0047012",0.999999999991379,0.812687392663739,0,1,"sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity","MF"
"GO:1902163",0.999999999991418,0.772968604725061,0,1,"negative regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","BP"
"GO:0060676",0.999999999991423,0.682169955519544,0,2,"ureteric bud formation","BP"
"GO:0003218",0.999999999991447,0.835739279981532,0,1,"cardiac left ventricle formation","BP"
"GO:0002399",0.999999999991462,0.797110527539238,0,1,"MHC class II protein complex assembly","BP"
"GO:0002503",0.999999999991462,0.797110527539238,0,1,"peptide antigen assembly with MHC class II protein complex","BP"
"GO:0090107",0.999999999991479,0.641091942960605,0,2,"regulation of high-density lipoprotein particle assembly","BP"
"GO:0034178",0.999999999991482,0.847667429561917,0,1,"toll-like receptor 13 signaling pathway","BP"
"GO:0014859",0.999999999991483,0.824847969663766,0,1,"negative regulation of skeletal muscle cell proliferation","BP"
"GO:1902723",0.999999999991483,0.824847969663766,0,1,"negative regulation of skeletal muscle satellite cell proliferation","BP"
"GO:1903781",0.999999999991483,0.848177762223321,0,1,"positive regulation of cardiac conduction","BP"
"GO:1903949",0.999999999991483,0.848177762223321,0,1,"positive regulation of atrial cardiac muscle cell action potential","BP"
"GO:1904199",0.999999999991483,0.848177762223321,0,1,"positive regulation of regulation of vascular smooth muscle cell membrane depolarization","BP"
"GO:1990736",0.999999999991483,0.848177762223321,0,1,"regulation of vascular smooth muscle cell membrane depolarization","BP"
"GO:0004632",0.999999999991508,0.779175244419321,0,1,"phosphopantothenate--cysteine ligase activity","MF"
"GO:0010931",0.999999999991561,0.811809782257958,0,1,"macrophage tolerance induction","BP"
"GO:0010932",0.999999999991561,0.811809782257958,0,1,"regulation of macrophage tolerance induction","BP"
"GO:0010933",0.999999999991561,0.811809782257958,0,1,"positive regulation of macrophage tolerance induction","BP"
"GO:0002419",0.999999999991581,0.848089600289713,0,1,"T cell mediated cytotoxicity directed against tumor cell target","BP"
"GO:0002841",0.999999999991581,0.848089600289713,0,1,"negative regulation of T cell mediated immune response to tumor cell","BP"
"GO:0002852",0.999999999991581,0.848089600289713,0,1,"regulation of T cell mediated cytotoxicity directed against tumor cell target","BP"
"GO:0002853",0.999999999991581,0.848089600289713,0,1,"negative regulation of T cell mediated cytotoxicity directed against tumor cell target","BP"
